Gender,Height,Weight,BMI,Status
Male,173,117,39.36000552909375,Obesity II
Male,163,92,34.58155883226145,Obesity II
Female,165,84,30.985272047118492,Obesity II
Male,179,61,18.873437803784547,Normal
Female,148,85,38.72901940796484,Obesity II
Male,172,98,33.01266393256452,Obesity II
Male,160,99,38.500297673837295,Obesity II
Female,162,98,37.42596699160809,Obesity II
Male,179,76,23.77618090200517,Overweight
Male,170,96,32.95644905424896,Obesity II
Male,187,114,32.54592902148122,Obesity II
Female,161,53,20.46445678757916,Normal
Female,153,43,18.313178321333314,Underweight
Female,175,53,17.14108103911827,Underweight
Female,169,48,16.66367630803142,Underweight
Female,175,58,18.763924531271876,Normal
Female,178,97,30.717615181410714,Obesity II
Male,182,55,16.631782642158928,Underweight
Male,188,117,33.060781278394586,Obesity II
Male,159,90,35.82143682530136,Obesity II
Male,161,97,37.213458168572274,Obesity II
Female,162,86,32.63995410242688,Obesity II
Male,193,57,15.442499791788121,Underweight
Female,157,66,27.068350984264484,Obesity I
Male,159,65,25.877357620690727,Obesity I
Male,179,107,33.17820828382953,Obesity II
Female,168,50,17.60919796160339,Underweight
Male,190,107,29.53632775670581,Obesity I
Female,181,53,16.004009651670458,Underweight
Female,165,64,23.486883999233967,Overweight
Male,167,53,19.039359042076274,Normal
Female,181,57,17.542816774884262,Underweight
Male,183,67,19.85482228620487,Normal
Male,183,65,19.43404577613842,Normal
Male,171,56,19.163805482694126,Normal
Male,191,59,16.33132151779126,Underweight
Female,150,89,39.24302972897093,Obesity II
Male,192,56,15.222372075704243,Underweight
Female,163,71,26.49353714559469,Obesity I
Female,156,60,24.76915678983622,Overweight
Female,161,47,18.097108002474844,Underweight
Female,162,70,26.53194881301834,Obesity I
Male,174,113,37.18954131946508,Obesity II
Female,150,87,38.79651782276574,Obesity II
Female,180,87,26.86241194262395,Obesity I
Female,156,48,19.92471093393238,Normal
Male,180,117,35.896546141687814,Obesity II
Male,181,91,27.63059508833945,Obesity I
Male,188,55,15.557066996929395,Underweight
Male,190,112,31.079342515464276,Obesity II
Female,168,52,18.44564386958705,Underweight
Female,169,65,22.70543452753954,Normal
Male,193,105,28.17986030300395,Obesity I
Female,175,87,28.388831008072614,Obesity I
Female,180,57,17.652137818077133,Underweight
Male,186,120,34.58803413301024,Obesity II
Female,150,84,37.183298515574776,Obesity II
Male,179,74,23.269026006209078,Overweight
Female,156,80,33.186424628618276,Obesity II
Male,160,68,26.435951971068572,Obesity I
Male,168,54,19.00503637886567,Normal
Female,176,92,29.539122300249563,Obesity I
Male,171,70,23.963927480123882,Overweight
Female,167,81,28.924014508509877,Obesity I
Female,163,71,26.570306144475538,Obesity I
Male,186,99,28.551861096395864,Obesity I
Female,174,95,31.120205083869187,Obesity II
Male,157,115,46.59145263774378,Obesity II
Male,162,74,28.46325828155207,Obesity I
Female,169,53,18.755328483788155,Normal
Female,179,77,24.109281838483508,Overweight
Male,189,85,23.863076090386727,Overweight
Male,188,88,24.869861100884894,Overweight
Female,161,68,26.170523944330863,Obesity I
Female,170,75,25.783410322350925,Obesity I
Female,175,91,29.721441136394255,Obesity I
Female,166,87,31.577037275420576,Obesity II
Female,171,46,15.682993763992426,Underweight
Female,165,76,27.681696803815434,Obesity I
Female,177,52,16.48612968287658,Underweight
Male,178,59,18.400737506876713,Underweight
Female,151,88,38.71269064088287,Obesity II
Male,159,97,38.41830019430921,Obesity II
Male,171,82,28.14558934820377,Obesity I
Male,161,64,24.53316704064784,Overweight
Female,182,73,21.917458360232768,Normal
Male,167,73,26.06319525325168,Obesity I
Male,158,100,40.318447727510076,Obesity II
Male,192,103,28.00477679089953,Obesity I
Male,175,118,38.617015225850146,Obesity II
Female,167,88,31.517739764853985,Obesity II
Female,153,87,37.178442447824025,Obesity II
Female,157,48,19.306195521760138,Normal
Male,174,74,24.546528657846142,Overweight
Female,177,64,20.49387557755811,Normal
Male,170,101,35.17181028554595,Obesity II
Female,160,95,37.00874652259344,Obesity II
Male,167,88,31.374983648964644,Obesity II
Female,151,54,23.84812144119987,Overweight
Female,175,95,30.80670079988903,Obesity II
Female,181,95,28.91416471655717,Obesity I
Male,173,59,19.975031900765845,Normal
Male,167,103,37.06335939748005,Obesity II
Male,186,108,31.08187732871978,Obesity II
Male,179,75,23.277363135477337,Overweight
Male,181,73,22.29738805402505,Normal
Male,177,118,37.69644767909441,Obesity II
Female,162,72,27.354628826627284,Obesity I
Male,159,53,21.07769909017288,Normal
Female,162,54,20.408328573250696,Normal
Female,162,89,33.90403510729558,Obesity II
Male,179,70,21.656027760241937,Normal
Female,152,49,21.060168365766767,Normal
Female,176,50,16.27401113492175,Underweight
Male,171,106,36.275408422220025,Obesity II
Female,183,54,16.193529654278535,Underweight
Female,161,60,23.153154020287523,Overweight
Male,166,53,19.05166864999984,Normal
Female,171,65,21.97758434048283,Normal
Female,161,47,18.191315630187813,Underweight
Male,171,106,36.19706438621076,Obesity II
Male,189,84,23.351501178584726,Overweight
Female,165,79,28.84576768405881,Obesity I
Female,147,80,36.98581593215896,Obesity II
Male,183,113,33.536210700560694,Obesity II
Male,165,80,29.30407740380229,Obesity I
Female,180,92,28.356369425959667,Obesity I
Female,163,57,21.362668298266254,Normal
Female,156,76,31.06994566050774,Obesity II
Female,163,71,26.58460229947027,Obesity I
Female,149,66,29.765917618915758,Obesity I
Female,159,97,38.1734410082809,Obesity II
Female,172,76,25.62754042183119,Obesity I
Female,151,90,39.46634197529132,Obesity II
Female,152,51,21.879857896271872,Normal
Female,179,49,15.424909233241841,Underweight
Male,189,80,22.41039374127159,Normal
Male,173,83,27.73761576144962,Obesity I
Male,169,53,18.73360153738869,Normal
Female,149,86,38.78432499653104,Obesity II
Male,185,118,34.662070817739185,Obesity II
Male,165,77,28.200732162528602,Obesity I
Male,193,68,18.183824434214156,Underweight
Male,183,111,33.05482726304428,Obesity II
Female,166,49,17.77975859291791,Underweight
Female,162,88,33.58872589658181,Obesity II
Female,178,96,30.274281778543692,Obesity II
Female,171,75,25.826063584486285,Obesity I
Female,157,73,29.60142781712079,Obesity I
Male,163,78,29.18970504208928,Obesity I
Male,192,94,25.35317496244159,Obesity I
Female,179,43,13.346233014522806,Underweight
Female,167,99,35.380742558135594,Obesity II
Female,158,55,21.810247052527956,Normal
Female,169,69,24.342468849175035,Overweight
Female,160,80,31.34181531573956,Obesity II
Male,176,84,26.896792815023762,Obesity I
Male,171,67,22.973170660200605,Overweight
Male,168,55,19.59615978665707,Normal
Female,150,51,22.919280739413658,Overweight
Female,179,83,26.025684417081415,Obesity I
Female,164,64,23.668904320057006,Overweight
Female,153,65,27.634084647370404,Obesity I
Male,165,89,32.44314078815803,Obesity II
Female,148,90,41.28001327311542,Obesity II
Male,192,95,25.75211540518059,Obesity I
Female,160,71,27.977160266009047,Obesity I
Female,156,91,37.27099716615727,Obesity II
Male,173,94,31.38593677473577,Obesity II
Male,186,89,25.93926736809057,Obesity I
Male,182,72,21.923881261699922,Normal
Female,149,66,29.76706691725105,Obesity I
Male,188,57,16.20617984312713,Underweight
Female,161,78,29.960041039032006,Obesity II
Female,149,73,32.76163420398179,Obesity II
Male,164,101,37.39587783793329,Obesity II
Female,182,84,25.218270335889688,Obesity I
Male,170,67,23.0200314781734,Overweight
Female,178,56,17.77521702102761,Underweight
Male,188,119,33.76456968793672,Obesity II
Male,164,54,20.193212807624047,Normal
Female,183,61,18.187665927468974,Underweight
Male,187,58,16.46564914873389,Underweight
Female,175,87,28.31489288218657,Obesity I
Male,161,83,31.755304137642973,Obesity II
Female,152,47,20.393481962759736,Normal
Male,178,100,31.59619943203653,Obesity II
Female,181,46,14.115183213047853,Underweight
Male,165,60,21.855186447096663,Normal
Female,153,80,34.11312926354121,Obesity II
Male,172,63,21.333007105585963,Normal
Male,169,75,26.328823019091097,Obesity I
Male,165,57,20.99233502068503,Normal
Female,160,74,28.94818576240976,Obesity I
Female,156,42,17.300625518860194,Underweight
Male,168,72,25.50344009648302,Obesity I
Female,175,56,18.19438556952514,Underweight
Male,179,104,32.70352691017874,Obesity II
Male,183,107,31.95372817305115,Obesity II
Female,172,42,14.237709667454029,Underweight
Female,157,59,23.92528314135024,Overweight
Male,185,105,30.73030299373422,Obesity II
Female,180,74,22.865670153033264,Normal
Female,160,57,22.386945853990444,Normal
Female,148,49,22.1629422520264,Normal
Male,157,69,27.83652085800473,Obesity I
Female,182,46,13.880240171219627,Underweight
Female,161,55,21.12415946334947,Normal
Male,179,91,28.35400465627606,Obesity I
Male,161,93,35.890577608256486,Obesity II
Female,178,85,26.814837233002308,Obesity I
Female,155,66,27.744109355319356,Obesity I
Male,166,88,31.92447316637373,Obesity II
Male,173,99,32.91521127651289,Obesity II
Male,165,70,25.906308146575142,Obesity I
Female,165,43,15.711905570742887,Underweight
Female,151,66,29.041775828855464,Obesity I
Female,162,94,36.003261882955044,Obesity II
Female,163,49,18.26569695645251,Underweight
Female,170,47,16.252221229478295,Underweight
Male,167,75,27.13937139660942,Obesity I
Male,166,110,39.82893428384478,Obesity II
Male,190,70,19.319251472656692,Normal
Male,183,63,18.76642834143247,Normal
Male,167,61,21.94692691011643,Normal
Male,171,61,20.880025905792326,Normal
Male,181,73,22.193841820364398,Normal
Male,163,111,42.1215413349872,Obesity II
Female,152,75,32.209318647375284,Obesity II
Male,191,104,28.65105820727545,Obesity I
Male,169,84,29.584999093067363,Obesity I
Male,170,111,38.532191699536114,Obesity II
Female,172,81,27.347806472988026,Obesity I
Male,189,117,32.65698167268777,Obesity II
Female,168,95,33.787686539825955,Obesity II
Female,179,63,19.61535322944922,Normal
Female,151,75,33.15543279128811,Obesity II
Female,153,45,19.28581039449478,Normal
Female,148,59,26.818882436635857,Obesity I
Male,172,108,36.35009815213941,Obesity II
Male,193,82,22.04886424883792,Normal
Female,173,61,20.336849194938488,Normal
Male,168,85,30.356844645495492,Obesity II
Female,171,95,32.42172302513925,Obesity II
Female,168,80,28.241422431118913,Obesity I
Male,170,110,37.93618434379339,Obesity II
Female,171,86,29.33375354375179,Obesity I
Male,159,60,23.68849626171642,Overweight
Male,174,64,21.110365521333573,Normal
Male,162,79,30.129101529280018,Obesity II
Female,177,87,27.69047146006101,Obesity I
Male,189,51,14.394420492673444,Underweight
Female,157,67,27.161991336683993,Obesity I
Female,180,75,23.098595765756393,Overweight
Male,179,109,33.978720446773,Obesity II
Male,171,52,17.718944623873938,Underweight
Female,152,93,40.42475117612564,Obesity II
Male,187,114,32.58626128462398,Obesity II
Female,173,65,21.773066417929957,Normal
Male,177,51,16.326310204128088,Underweight
Female,183,73,21.91079900559385,Normal
Female,176,50,16.1766919148273,Underweight
Male,166,113,41.14581666798549,Obesity II
Male,167,115,41.090865984600505,Obesity II
Male,185,106,30.899924673490208,Obesity II
Female,149,50,22.799983265581492,Normal
Male,180,99,30.30614605753783,Obesity II
Female,153,67,28.61179859216115,Obesity I
Male,169,77,26.855432516247756,Obesity I
Male,160,66,25.76517260085286,Obesity I
Female,173,73,24.524326101653283,Overweight
Female,170,100,34.3307782212029,Obesity II
Female,149,94,42.261843753891725,Obesity II
Male,190,65,18.084977548642833,Underweight
Female,156,86,35.74881501593303,Obesity II
Female,152,59,25.584352573577107,Obesity I
Male,174,104,34.43944715408758,Obesity II
Female,159,80,31.601911714371255,Obesity II
Female,179,71,22.29753371013233,Normal
Female,163,100,37.72455911250514,Obesity II
Male,190,88,24.365078465451116,Overweight
Male,193,71,19.162291448040175,Normal
Female,175,84,27.46336409115841,Obesity I
Male,173,91,30.503351720134308,Obesity II
Male,192,66,17.80335675044418,Underweight
Male,192,93,25.318087530572505,Obesity I
Male,173,117,38.94621706197861,Obesity II
Male,189,90,25.260520994752188,Obesity I
Male,166,77,27.661682930314836,Obesity I
Male,158,120,47.75053454907175,Obesity II
Female,154,50,21.025531165152636,Normal
Male,172,57,19.3402996904697,Normal
Female,167,52,18.556150815029728,Normal
Male,181,76,23.16252593088774,Overweight
Female,152,99,42.54082138755339,Obesity II
Male,164,105,39.21362274361309,Obesity II
Female,153,95,40.90761097609684,Obesity II
Female,160,99,38.60263225893096,Obesity II
Female,151,46,20.215955339140773,Normal
Female,154,57,24.070163663847957,Overweight
Female,167,86,30.888862408398058,Obesity II
Male,173,79,26.477811659997847,Obesity I
Female,183,61,18.31070889152685,Underweight
Male,169,118,41.26817040740852,Obesity II
Female,154,64,27.118864071439184,Obesity I
Male,167,80,28.806671022858662,Obesity I
Female,181,76,23.22207228504386,Overweight
Male,179,97,30.191266730523104,Obesity II
Female,164,98,36.29040464289539,Obesity II
Female,177,83,26.781479567663492,Obesity I
Male,182,82,24.98186658795942,Obesity I
Male,191,63,17.143877537979446,Underweight
Male,172,71,24.002505822022737,Overweight
Male,170,82,28.52593378131925,Obesity I
Female,147,60,27.60847238676262,Obesity I
Female,177,83,26.470918030766327,Obesity I
Female,183,73,21.806759682935933,Normal
Female,169,90,31.466443560498274,Obesity II
Male,165,83,30.219380183177265,Obesity II
Male,184,111,32.94510587832425,Obesity II
Male,178,70,22.32183012559326,Normal
Male,190,108,30.035264047594882,Obesity II
Male,164,110,41.10134977176776,Obesity II
Male,159,57,22.645163033455013,Normal
Male,184,61,17.91637759339312,Underweight
Female,157,67,27.519047968949206,Obesity I
Male,180,98,30.19390085881573,Obesity II
Female,154,73,30.578540870033958,Obesity II
Male,160,58,22.514624501605063,Normal
Male,177,61,19.53448343917358,Normal
Female,173,54,17.963236172483878,Underweight
Male,169,109,38.18811779318974,Obesity II
Male,192,108,29.237984662118887,Obesity I
Male,180,79,24.449041550185907,Overweight
Female,171,66,22.582716012122948,Normal
Male,162,96,36.576766691283325,Obesity II
Female,163,59,22.377909964447365,Normal
Male,173,95,31.634417114200147,Obesity II
Female,153,98,41.57231965711729,Obesity II
Male,163,70,26.54385225602324,Obesity I
Female,149,81,36.565836777113894,Obesity II
Female,150,49,21.66350774226699,Normal
Female,148,76,34.64192301356323,Obesity II
Female,168,73,25.8171194755726,Obesity I
Female,164,83,30.95795675334589,Obesity II
Female,149,55,25.01231762255238,Obesity I
Male,182,112,33.58624865940872,Obesity II
Female,171,94,32.00206353329331,Obesity II
Male,166,67,24.145094444590782,Overweight
Male,172,66,22.328162091369265,Normal
Female,155,84,34.89642099975087,Obesity II
Female,159,97,38.69181286382555,Obesity II
Male,161,106,41.00493949637672,Obesity II
Female,157,82,33.409497104532264,Obesity II
Female,156,79,32.579354970542965,Obesity II
Female,168,46,16.320655370310092,Underweight
Female,169,95,33.095020510787926,Obesity II
Male,157,86,34.961439868674965,Obesity II
Male,189,93,26.009258753228337,Obesity I
Female,157,98,39.85548308602768,Obesity II
Male,176,109,34.89799922664767,Obesity II
Male,170,91,31.376640113259388,Obesity II
Male,189,109,30.450650153787944,Obesity II
Male,177,93,29.733575434344992,Obesity I
Female,156,61,25.151318792354633,Obesity I
Male,161,109,41.98692801186461,Obesity II
Female,178,57,17.836399590774374,Underweight
Male,180,61,18.880170333193913,Normal
Female,159,85,33.47882105015525,Obesity II
Female,165,83,30.455175156567627,Obesity II
Female,167,99,35.481146030939804,Obesity II
Female,154,91,38.34032281696632,Obesity II
Male,186,110,31.761965882429354,Obesity II
Female,183,87,26.16298685893867,Obesity I
Male,165,111,40.82775490916814,Obesity II
Female,160,47,18.295990861815305,Underweight
Female,169,77,27.084887689591078,Obesity I
Male,187,93,26.600727304472176,Obesity I
Female,149,79,35.516933687885405,Obesity II
Female,165,87,32.03644979771118,Obesity II
Female,177,51,16.252141000973655,Underweight
Female,170,95,32.92562210888665,Obesity II
Female,181,56,16.94480984635943,Underweight
Female,147,83,38.48819957587802,Obesity II
Female,166,69,24.907608953219313,Obesity I
Female,169,51,17.97961194996657,Underweight
Male,177,97,30.95361919579679,Obesity II
Female,180,66,20.136102498502048,Normal
Male,174,105,34.873822499687506,Obesity II
Female,154,66,27.655444911835502,Obesity I
Male,193,69,18.59916276554365,Normal
Female,154,71,30.035401110436553,Obesity II
Male,172,73,24.64645998185488,Overweight
Female,179,42,13.21316811964564,Underweight
